WorkTime,BoardID,Barcode,Result,NGType,TackTime,DefectCount,UserOKCount,WarnCount,ArrayDefectCount,ArrayUserokCount,ArrayWarnCount,ArrayGoodCount,ParticleDefect,ParticleUserOK,ParticleWarn,Squeegee,LotNo,OperatorID,LineNo,BarcodeBadmark,Vendor,JigCode,cpk_volume,cpk_area,cpk_height,cpk_offsetx,cpk_offsety,cp_volume,cp_area,cp_height,cp_offsetx,cp_offsety,usl_volume,lsl_volume,usl_area,lsl_area,usl_height,lsl_height,usl_offset,avg_volume,min_volume,max_volume,avg_area,min_area,max_area,avg_height,min_height,max_height,avg_offsetx,min_offsetx,max_offsetx,avg_offsety,min_offsety,max_offsety,Gram,sigma_volume,sigma_area,sigma_height,sigma_offsetx,sigma_offsety,mask_theta,mask_offsetx,ShrinkX,ShrinkY,Vendor_Pos,pathname,Warpage,WarpageParam,ConfirmID,ConfirmName,Comment
2023-05-31 14:22:32,27029,,Good,Missing,5.0,0,,0,0,,0,20,,,,Rear,,,SMT01,,G220N0P0,,2.0659,3.1383,-0.6519,-3205.8617,-1415.3355,2.46496639802008,8.17894384969593,1.1876185564584,-1602.71863672373,-707.024976612658,175,40,300,50,150,50,25,96.57228,69.68,120.895,97.96296,88.1225,114.905,177.4469,120.212,212.63,18.38204,0.810517,30.7665,-20.43554,-60.4005,-0.0695151,,9.127913,5.094382,14.03369,5.196898,11.78058,,,,,,,,,,,
