WorkTime,BoardID,Barcode,Result,NGType,TackTime,DefectCount,UserOKCount,WarnCount,ArrayDefectCount,ArrayUserokCount,ArrayWarnCount,ArrayGoodCount,ParticleDefect,ParticleUserOK,ParticleWarn,Squeegee,LotNo,OperatorID,LineNo,BarcodeBadmark,Vendor,JigCode,cpk_volume,cpk_area,cpk_height,cpk_offsetx,cpk_offsety,cp_volume,cp_area,cp_height,cp_offsetx,cp_offsety,usl_volume,lsl_volume,usl_area,lsl_area,usl_height,lsl_height,usl_offset,avg_volume,min_volume,max_volume,avg_area,min_area,max_area,avg_height,min_height,max_height,avg_offsetx,min_offsetx,max_offsetx,avg_offsety,min_offsety,max_offsety,Gram,sigma_volume,sigma_area,sigma_height,sigma_offsetx,sigma_offsety,mask_theta,mask_offsetx,ShrinkX,ShrinkY,Vendor_Pos,pathname,Warpage,WarpageParam,ConfirmID,ConfirmName,Comment
2023-05-31 14:07:40,27014,,Good,Missing,5.0,0,,0,0,,0,20,,,,Front,,,SMT01,,G220N0P0,,2.1205,3.2596,-0.6277,-2982.2368,-1893.8964,2.48764898583821,7.83751436848235,1.42408530778602,-1491.04848761781,-946.494681594103,175,40,300,50,150,50,25,97.53728,72.3676,121.699,101.9871,88.1652,115.98,172.0378,135.921,200.148,22.6564,0.8912539,30.8808,1.053884,-22.6232,28.9395,,9.044684,5.316311,11.70342,5.586113,8.800014,,,,,,,,,,,
2023-05-31 14:08:04,27015,,Good,Missing,5.0,0,,0,0,,0,20,,,,Rear,,,SMT01,,G220N0P0,,1.7895,2.9983,-0.5353,-2384.2106,-1285.6687,2.05749232657751,7.22991279336908,1.09935634703895,-1191.9850936414,-642.204648381599,175,40,300,50,150,50,25,98.70844,73.044,129.174,101.8388,89.7289,119.605,174.3458,119.761,208.687,19.95918,0.0194122,30.8248,-24.0056,-80.77369,-0.377946,,10.93564,5.763094,15.16039,6.987643,12.96964,,,,,,,,,,,
