WorkTime,BoardID,Barcode,Result,NGType,TackTime,DefectCount,UserOKCount,WarnCount,ArrayDefectCount,ArrayUserokCount,ArrayWarnCount,ArrayGoodCount,ParticleDefect,ParticleUserOK,ParticleWarn,Squeegee,LotNo,OperatorID,LineNo,BarcodeBadmark,Vendor,JigCode,cpk_volume,cpk_area,cpk_height,cpk_offsetx,cpk_offsety,cp_volume,cp_area,cp_height,cp_offsetx,cp_offsety,usl_volume,lsl_volume,usl_area,lsl_area,usl_height,lsl_height,usl_offset,avg_volume,min_volume,max_volume,avg_area,min_area,max_area,avg_height,min_height,max_height,avg_offsetx,min_offsetx,max_offsetx,avg_offsety,min_offsety,max_offsety,Gram,sigma_volume,sigma_area,sigma_height,sigma_offsetx,sigma_offsety,mask_theta,mask_offsetx,ShrinkX,ShrinkY,Vendor_Pos,pathname,Warpage,WarpageParam,ConfirmID,ConfirmName,Comment
2023-05-31 13:54:55,26992,B3A204311326SPI2,NG,Missing,6.0,220,,0,20,,0,0,,,,Front,,,SMT01,,G0N220P0,,-2.666,-1.3568,-0.2231,-652.2075,-85.8964,4.74904142892987,3.79232956556804,0.458104345819011,-325.969847532751,-42.8837401431505,175,40,300,50,150,50,25,2.107147,0,29.7638,5.277679,0,57.2371,25.64829,0,112.036,4.468161,-118.215,125.326,-50.13582,-631.806,614.8229,,4.737798,10.98709,36.38181,25.55195,194.2267,,,,,,,,,,,
