WorkTime,BoardID,Barcode,Result,NGType,TackTime,DefectCount,UserOKCount,WarnCount,ArrayDefectCount,ArrayUserokCount,ArrayWarnCount,ArrayGoodCount,ParticleDefect,ParticleUserOK,ParticleWarn,Squeegee,LotNo,OperatorID,LineNo,BarcodeBadmark,Vendor,JigCode,cpk_volume,cpk_area,cpk_height,cpk_offsetx,cpk_offsety,cp_volume,cp_area,cp_height,cp_offsetx,cp_offsety,usl_volume,lsl_volume,usl_area,lsl_area,usl_height,lsl_height,usl_offset,avg_volume,min_volume,max_volume,avg_area,min_area,max_area,avg_height,min_height,max_height,avg_offsetx,min_offsetx,max_offsetx,avg_offsety,min_offsety,max_offsety,Gram,sigma_volume,sigma_area,sigma_height,sigma_offsetx,sigma_offsety,mask_theta,mask_offsetx,ShrinkX,ShrinkY,Vendor_Pos,pathname,Warpage,WarpageParam,ConfirmID,ConfirmName,Comment
2023-05-31 09:36:15,26929,,NG,Bridge/Missing/Low Height/Insufficient,6.0,220,,0,40,,0,0,,,,Front,,,SMT01,,G260N220P0,,0.2919,0.1807,0.1952,-179.6404,-827.3519,1.03067270855046,1.9810076853119,0.410374325054587,-89.7473891372919,-413.586557571065,200,25,250,25,200,50,25,49.77768,0,127.65,35.26084,0,96.1276,164.3297,0,352.88,-15.53647,-223.821,161.623,14.19958,-171.064,154.094,,28.29867,18.92976,60.91999,92.80678,20.13887,,,,,,,,,,,
