JobName,JobVersion,PCBID,PCBBarcode,PadID,ShapeType,ShapeID,PosX,PosY,SizeX,SizeY,Rotation,ABSArea,ABSVolume,ABSHeight,PerArea,PerVolume,PerHeight,ShiftX,PerShiftX,ShiftY,PerShiftY,JudgeRes,DefectType,Check,CheckArea,AreaU,AreaL,CheckVol,VolU,VolL,CheckHeight,HeightU,HeightL,CheckOffset,ShiftXU,ShiftXUPercent,ShiftYU,ShiftYUPercent,CheckShape,ShapeDeltaU,CheckStencilHeight,StencilHeight,CheckBridge,BridgeWidth,BridgeLength,BridgeHeight,ComponentID,PackageType,PinNumber,PadGroup,ArrayID,Squeege,SqueegeID,LotNo,ArrayBarcode,LineNo,InspectTimeStamp,ComponentIDAverageHeight,PadArea,ABSShape,LaneNo,AreaResult,VolumeResult,HeightResult,AreaStandard,VolumeStandard,AreaSection
BFB-0025-B3A502757,v202305181423470001900018,26758,,5,Poly,2,4129.0,-72200.0,700.0,200.0,0,123934.0,14637000.0,118.1,90.0%,88.5%,98.4%,10.8,1.5%,-13.6,-6.8%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,5,1805,33,Front,,,,SMT01,2023-05-23 10:08:21,127.2,0.0,23.6,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,6,Poly,2,1529.0,-72200.0,700.0,200.0,0,120864.0,14551600.0,120.4,87.7%,88.0%,100.3%,1.2,0.2%,-5.4,-2.7%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,6,1805,33,Front,,,,SMT01,2023-05-23 10:08:21,127.2,0.0,24.1,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,10,Poly,2,1529.0,-72600.0,700.0,200.0,0,137909.0,17507300.0,126.9,100.1%,105.9%,105.8%,11.6,1.7%,-18.0,-9.0%,NG,Bridge,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,10,1805,33,Front,,,,SMT01,2023-05-23 10:08:21,127.2,0.0,25.4,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,11,Poly,2,1529.0,-73000.0,700.0,200.0,0,130385.0,17923500.0,137.5,94.6%,108.4%,114.6%,7.8,1.1%,-13.0,-6.5%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,11,1805,33,Front,,,,SMT01,2023-05-23 10:08:21,127.2,0.0,27.5,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,12,Poly,2,1529.0,-73400.0,700.0,200.0,0,151228.0,18725800.0,123.8,109.8%,113.3%,103.2%,0.7,0.1%,-8.9,-4.4%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,12,1805,33,Front,,,,SMT01,2023-05-23 10:08:21,127.2,0.0,24.8,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,13,Poly,1,5142.0,-80080.0,350.0,300.0,0,85370.1,10482600.0,122.8,88.7%,90.7%,102.3%,8.6,2.5%,-1.4,-0.5%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,13,1805,33,Front,,,,SMT01,2023-05-23 10:08:21,127.2,0.0,24.6,1,Good,Good,Good,96285.0,11554200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,14,Poly,1,5742.0,-80080.0,350.0,300.0,0,94543.6,10909900.0,115.4,98.2%,94.4%,96.2%,27.6,7.9%,2.6,0.9%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,14,1805,33,Front,,,,SMT01,2023-05-23 10:08:21,127.2,0.0,23.1,1,Good,Good,Good,96285.0,11554200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,15,Poly,5,3979.0,-79930.0,500.0,800.0,90,392641.0,50774500.0,129.3,100.4%,108.2%,107.8%,30.2,6.0%,6.6,0.8%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,15,1805,33,Front,,,,SMT01,2023-05-23 10:08:21,127.2,0.0,25.9,1,Good,Good,Good,391199.9,46943990.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,17,Poly,2,4129.0,-73400.0,700.0,200.0,0,144144.0,18640900.0,129.3,104.6%,112.8%,107.8%,22.8,3.3%,-9.9,-5.0%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,17,1805,33,Front,,,,SMT01,2023-05-23 10:08:21,127.2,0.0,25.9,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,18,Poly,2,4129.0,-73000.0,700.0,200.0,0,103976.0,13873100.0,133.4,75.5%,83.9%,111.2%,14.4,2.1%,-12.8,-6.4%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,18,1805,33,Front,,,,SMT01,2023-05-23 10:08:21,127.2,0.0,26.7,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,19,Poly,2,4129.0,-72600.0,700.0,200.0,0,143777.0,18773700.0,130.6,104.4%,113.6%,108.8%,20.9,3.0%,-6.3,-3.2%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,19,1805,33,Front,,,,SMT01,2023-05-23 10:08:21,127.2,0.0,26.1,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,22,Poly,5,2479.0,-79930.0,500.0,800.0,90,394096.0,54701100.0,138.8,100.7%,116.5%,115.7%,20.5,4.1%,-5.2,-0.6%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,22,1805,33,Front,,,,SMT01,2023-05-23 10:08:21,127.2,0.0,27.8,1,Good,Good,Good,391199.9,46943990.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,29,Poly,2,4129.0,-200.0,700.0,200.0,0,134226.0,16147000.0,120.3,97.4%,97.7%,100.2%,18.4,2.6%,-14.9,-7.5%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,5,1805,1,Front,,,,SMT01,2023-05-23 10:08:21,123.2,0.0,24.1,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,30,Poly,2,1529.0,-200.0,700.0,200.0,0,101656.0,14156200.0,139.3,73.8%,85.6%,116.0%,30.3,4.3%,-10.0,-5.0%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,6,1805,1,Front,,,,SMT01,2023-05-23 10:08:21,123.2,0.0,27.9,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,34,Poly,2,1529.0,-600.0,700.0,200.0,0,133300.0,19958100.0,149.7,96.8%,120.7%,124.8%,27.3,3.9%,-20.3,-10.1%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,10,1805,1,Front,,,,SMT01,2023-05-23 10:08:21,123.2,0.0,29.9,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,35,Poly,2,1529.0,-1000.0,700.0,200.0,0,120148.0,15632000.0,130.1,87.2%,94.6%,108.4%,30.3,4.3%,-13.2,-6.6%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,11,1805,1,Front,,,,SMT01,2023-05-23 10:08:21,123.2,0.0,26.0,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,36,Poly,2,1529.0,-1400.0,700.0,200.0,0,141267.0,22842400.0,161.7,102.5%,138.2%,134.7%,30.7,4.4%,-6.7,-3.4%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,12,1805,1,Front,,,,SMT01,2023-05-23 10:08:21,123.2,0.0,32.3,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,37,Poly,1,5142.0,-8080.0,350.0,300.0,0,91464.8,10505600.0,114.9,95.0%,90.9%,95.7%,49.1,14.0%,-8.1,-2.7%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,13,1805,1,Front,,,,SMT01,2023-05-23 10:08:21,123.2,0.0,23.0,1,Good,Good,Good,96285.0,11554200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,38,Poly,1,5742.0,-8080.0,350.0,300.0,0,89278.2,10274000.0,115.1,92.7%,88.9%,95.9%,13.9,4.0%,-0.8,-0.3%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,14,1805,1,Front,,,,SMT01,2023-05-23 10:08:21,123.2,0.0,23.0,1,Good,Good,Good,96285.0,11554200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,39,Poly,5,3979.0,-7930.0,500.0,800.0,90,392438.0,51018100.0,130.0,100.3%,108.7%,108.3%,45.4,9.1%,-10.6,-1.3%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,15,1805,1,Front,,,,SMT01,2023-05-23 10:08:21,123.2,0.0,26.0,1,Good,Good,Good,391199.9,46943990.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,41,Poly,2,4129.0,-1400.0,700.0,200.0,0,152669.0,22074900.0,144.6,110.8%,133.5%,120.5%,38.1,5.4%,-6.8,-3.4%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,17,1805,1,Front,,,,SMT01,2023-05-23 10:08:21,123.2,0.0,28.9,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,42,Poly,2,4129.0,-1000.0,700.0,200.0,0,129134.0,15526200.0,120.2,93.7%,93.9%,100.2%,27.8,4.0%,-13.8,-6.9%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,18,1805,1,Front,,,,SMT01,2023-05-23 10:08:21,123.2,0.0,24.0,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,43,Poly,2,4129.0,-600.0,700.0,200.0,0,136166.0,20777700.0,152.6,98.8%,125.7%,127.2%,45.7,6.5%,-19.1,-9.6%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,19,1805,1,Front,,,,SMT01,2023-05-23 10:08:21,123.2,0.0,30.5,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,46,Poly,5,2479.0,-7930.0,500.0,800.0,90,0.0,0.0,0.0,0.0%,0.0%,0.0%,0.0,0.0%,0.0,0.0%,NG,Missing,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,22,1805,1,Front,,,,SMT01,2023-05-23 10:08:21,123.2,0.0,0.0,1,NG,NG,NG,391199.9,46943990.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,53,Poly,2,22129.0,-200.0,700.0,200.0,0,130652.0,17728200.0,135.7,94.8%,107.2%,113.1%,22.6,3.2%,-10.8,-5.4%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,5,1805,2,Front,,,,SMT01,2023-05-23 10:08:21,129.0,0.0,27.1,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,54,Poly,2,19529.0,-200.0,700.0,200.0,0,93720.7,12529300.0,133.7,68.0%,75.8%,111.4%,35.3,5.0%,-8.2,-4.1%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,6,1805,2,Front,,,,SMT01,2023-05-23 10:08:21,129.0,0.0,26.7,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,58,Poly,2,19529.0,-600.0,700.0,200.0,0,137347.0,18753800.0,136.5,99.7%,113.4%,113.8%,25.5,3.6%,-7.7,-3.9%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,10,1805,2,Front,,,,SMT01,2023-05-23 10:08:21,129.0,0.0,27.3,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,59,Poly,2,19529.0,-1000.0,700.0,200.0,0,115135.0,14410000.0,125.2,83.6%,87.2%,104.3%,22.4,3.2%,-8.9,-4.4%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,11,1805,2,Front,,,,SMT01,2023-05-23 10:08:21,129.0,0.0,25.0,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,60,Poly,2,19529.0,-1400.0,700.0,200.0,0,136390.0,19479500.0,142.8,99.0%,117.8%,119.0%,40.8,5.8%,-5.1,-2.5%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,12,1805,2,Front,,,,SMT01,2023-05-23 10:08:21,129.0,0.0,28.6,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,61,Poly,1,23142.0,-8080.0,350.0,300.0,0,87130.7,9375540.0,107.6,90.5%,81.1%,89.7%,36.8,10.5%,-11.7,-3.9%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,13,1805,2,Front,,,,SMT01,2023-05-23 10:08:21,129.0,0.0,21.5,1,Good,Good,Good,96285.0,11554200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,62,Poly,1,23742.0,-8080.0,350.0,300.0,0,91043.8,11107600.0,122.0,94.6%,96.1%,101.7%,19.6,5.6%,10.0,3.3%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,14,1805,2,Front,,,,SMT01,2023-05-23 10:08:21,129.0,0.0,24.4,1,Good,Good,Good,96285.0,11554200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,63,Poly,5,21979.0,-7930.0,500.0,800.0,90,395178.0,52142300.0,131.9,101.0%,111.1%,110.0%,39.6,7.9%,-5.0,-0.6%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,15,1805,2,Front,,,,SMT01,2023-05-23 10:08:21,129.0,0.0,26.4,1,Good,Good,Good,391199.9,46943990.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,65,Poly,2,22129.0,-1400.0,700.0,200.0,0,131065.0,14544600.0,111.0,95.1%,88.0%,92.5%,16.3,2.3%,0.2,0.1%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,17,1805,2,Front,,,,SMT01,2023-05-23 10:08:21,129.0,0.0,22.2,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,66,Poly,2,22129.0,-1000.0,700.0,200.0,0,118381.0,17679900.0,149.3,85.9%,106.9%,124.5%,28.9,4.1%,-8.4,-4.2%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,18,1805,2,Front,,,,SMT01,2023-05-23 10:08:21,129.0,0.0,29.9,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,67,Poly,2,22129.0,-600.0,700.0,200.0,0,115511.0,14664900.0,127.0,83.8%,88.7%,105.8%,5.0,0.7%,-9.2,-4.6%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,19,1805,2,Front,,,,SMT01,2023-05-23 10:08:21,129.0,0.0,25.4,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,70,Poly,5,20479.0,-7930.0,500.0,800.0,90,396184.0,49626200.0,125.3,101.3%,105.7%,104.4%,45.0,9.0%,-1.9,-0.2%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,22,1805,2,Front,,,,SMT01,2023-05-23 10:08:21,129.0,0.0,25.1,1,Good,Good,Good,391199.9,46943990.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,77,Poly,2,40129.0,-200.0,700.0,200.0,0,124441.0,15014500.0,120.7,90.3%,90.8%,100.5%,3.1,0.4%,-1.6,-0.8%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,5,1805,3,Front,,,,SMT01,2023-05-23 10:08:21,131.4,0.0,24.1,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,78,Poly,2,37529.0,-200.0,700.0,200.0,0,116345.0,16168100.0,139.0,84.5%,97.8%,115.8%,57.3,8.2%,-7.3,-3.7%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,6,1805,3,Front,,,,SMT01,2023-05-23 10:08:21,131.4,0.0,27.8,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,82,Poly,2,37529.0,-600.0,700.0,200.0,0,133847.0,17229800.0,128.7,97.2%,104.2%,107.3%,17.8,2.5%,-3.2,-1.6%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,10,1805,3,Front,,,,SMT01,2023-05-23 10:08:21,131.4,0.0,25.7,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,83,Poly,2,37529.0,-1000.0,700.0,200.0,0,125038.0,17885400.0,143.0,90.8%,108.2%,119.2%,55.3,7.9%,-11.6,-5.8%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,11,1805,3,Front,,,,SMT01,2023-05-23 10:08:21,131.4,0.0,28.6,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,84,Poly,2,37529.0,-1400.0,700.0,200.0,0,142107.0,18139500.0,127.6,103.2%,109.7%,106.4%,33.3,4.8%,-2.2,-1.1%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,12,1805,3,Front,,,,SMT01,2023-05-23 10:08:21,131.4,0.0,25.5,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,85,Poly,1,41142.0,-8080.0,350.0,300.0,0,88766.8,11123300.0,125.3,92.2%,96.3%,104.4%,36.2,10.3%,5.0,1.7%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,13,1805,3,Front,,,,SMT01,2023-05-23 10:08:21,131.4,0.0,25.1,1,Good,Good,Good,96285.0,11554200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,86,Poly,1,41742.0,-8080.0,350.0,300.0,0,89210.7,11064700.0,124.0,92.7%,95.8%,103.4%,31.5,9.0%,-1.8,-0.6%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,14,1805,3,Front,,,,SMT01,2023-05-23 10:08:21,131.4,0.0,24.8,1,Good,Good,Good,96285.0,11554200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,87,Poly,5,39979.0,-7930.0,500.0,800.0,90,394097.0,54196200.0,137.5,100.7%,115.4%,114.6%,37.8,7.6%,-7.3,-0.9%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,15,1805,3,Front,,,,SMT01,2023-05-23 10:08:21,131.4,0.0,27.5,1,Good,Good,Good,391199.9,46943990.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,89,Poly,2,40129.0,-1400.0,700.0,200.0,0,140735.0,18181100.0,129.2,102.2%,110.0%,107.7%,26.3,3.8%,1.7,0.8%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,17,1805,3,Front,,,,SMT01,2023-05-23 10:08:21,131.4,0.0,25.8,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,90,Poly,2,40129.0,-1000.0,700.0,200.0,0,118786.0,15223800.0,128.2,86.2%,92.1%,106.8%,16.1,2.3%,-1.8,-0.9%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,18,1805,3,Front,,,,SMT01,2023-05-23 10:08:21,131.4,0.0,25.6,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,91,Poly,2,40129.0,-600.0,700.0,200.0,0,122300.0,17034200.0,139.3,88.8%,103.0%,116.1%,31.3,4.5%,-2.6,-1.3%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,19,1805,3,Front,,,,SMT01,2023-05-23 10:08:21,131.4,0.0,27.9,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,94,Poly,5,38479.0,-7930.0,500.0,800.0,90,398128.0,53331000.0,134.0,101.8%,113.6%,111.6%,26.3,5.3%,-2.4,-0.3%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,22,1805,3,Front,,,,SMT01,2023-05-23 10:08:21,131.4,0.0,26.8,1,Good,Good,Good,391199.9,46943990.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,101,Poly,2,58129.0,-200.0,700.0,200.0,0,115853.0,8786030.0,75.8,84.1%,53.1%,63.2%,-44.2,-6.3%,84.2,42.1%,NG,Bridge,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,5,1805,4,Front,,,,SMT01,2023-05-23 10:08:21,99.6,0.0,15.2,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,102,Poly,2,55529.0,-200.0,700.0,200.0,0,155422.0,14678200.0,94.4,112.8%,88.8%,78.7%,9.0,1.3%,28.2,14.1%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,6,1805,4,Front,,,,SMT01,2023-05-23 10:08:21,99.6,0.0,18.9,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,106,Poly,2,55529.0,-600.0,700.0,200.0,0,155335.0,12329100.0,79.4,112.8%,74.6%,66.1%,15.5,2.2%,1.3,0.6%,NG,Bridge,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,10,1805,4,Front,,,,SMT01,2023-05-23 10:08:21,99.6,0.0,15.9,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,107,Poly,2,55529.0,-1000.0,700.0,200.0,0,233901.0,24870200.0,106.3,169.8%,150.4%,88.6%,4.9,0.7%,-0.6,-0.3%,NG,Bridge,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,11,1805,4,Front,,,,SMT01,2023-05-23 10:08:21,99.6,0.0,21.3,1,Good,Good,Good,137760.0,16531200.0,0.0
